clusterId,conceptName,requiredIngredient,identity,family,explicitQualifiers,candidateProductCount,selectedProductId,selectionState,selectionReason,nutritionVersionPresent,catalogGapClass
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Ванильный сахар","Ванильный сахар","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Масло растительное","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Творог жирностью 5%","Творог жирностью 5%","","5%","7","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Яйцо","Яйцо","step092_eggs","","1","step092_eggs","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Сахар ванильный","Сахар ванильный","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Яйцо","Яйцо","step092_eggs","","1","step092_eggs","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Ванилин","ванилин","ванилин","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_a925dadd5cf65a586e03d3fc","Пышные сырники с манкой","Масло растительное","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
